County,Year,Population,State,fips,Deaths,_merge,MeanDeath,Deaths_Inputed,drug_mortality
Union County,2012.0,21342,GA,13291.0,,left_only,4.327044025157233,4.327044025157233,0.00020274782237640488
Upson County,2012.0,26561,GA,13293.0,,left_only,4.327044025157233,4.327044025157233,0.00016290968055258584
Walker County,2012.0,68487,GA,13295.0,12.0,both,4.327044025157233,12.0,0.0001752157343729467
Walton County,2012.0,84998,GA,13297.0,15.0,both,4.327044025157233,15.0,0.00017647474058213135
Ware County,2012.0,35896,GA,13299.0,,left_only,4.327044025157233,4.327044025157233,0.00012054390531416405
Warren County,2012.0,5546,GA,13301.0,,left_only,4.327044025157233,4.327044025157233,0.0007802098855314159
Washington County,2012.0,20791,GA,13303.0,,left_only,4.327044025157233,4.327044025157233,0.0002081210151102512
Wayne County,2012.0,30331,GA,13305.0,,left_only,4.327044025157233,4.327044025157233,0.00014266077693307944
Webster County,2012.0,2766,GA,13307.0,,left_only,4.327044025157233,4.327044025157233,0.001564368772652651
Wheeler County,2012.0,7932,GA,13309.0,,left_only,4.327044025157233,4.327044025157233,0.0005455174010536097
White County,2012.0,27626,GA,13311.0,,left_only,4.327044025157233,4.327044025157233,0.00015662940799092276
Whitfield County,2012.0,102926,GA,13313.0,16.0,both,4.327044025157233,16.0,0.000155451489419583
Wilcox County,2012.0,9069,GA,13315.0,,left_only,4.327044025157233,4.327044025157233,0.00047712471332641226
Wilkes County,2012.0,10093,GA,13317.0,,left_only,4.327044025157233,4.327044025157233,0.00042871733133431416
Wilkinson County,2012.0,9481,GA,13319.0,,left_only,4.327044025157233,4.327044025157233,0.0004563911006388812
Worth County,2012.0,21356,GA,13321.0,,left_only,4.327044025157233,4.327044025157233,0.0002026149103370122
Appling County,2013.0,18367,GA,13001.0,,left_only,4.031446540880503,4.031446540880503,0.00021949401322374383
Atkinson County,2013.0,8263,GA,13003.0,,left_only,4.031446540880503,4.031446540880503,0.0004878913882222562
Bacon County,2013.0,11174,GA,13005.0,,left_only,4.031446540880503,4.031446540880503,0.0003607881278754701
Baker County,2013.0,3346,GA,13007.0,,left_only,4.031446540880503,4.031446540880503,0.0012048555113211305
Baldwin County,2013.0,46191,GA,13009.0,,left_only,4.031446540880503,4.031446540880503,8.727774979715752e-05
Banks County,2013.0,18216,GA,13011.0,,left_only,4.031446540880503,4.031446540880503,0.00022131349038650105
Barrow County,2013.0,71233,GA,13013.0,,left_only,4.031446540880503,4.031446540880503,5.659520925526796e-05
Bartow County,2013.0,100923,GA,13015.0,,left_only,4.031446540880503,4.031446540880503,3.994576598872906e-05
Ben Hill County,2013.0,17461,GA,13017.0,,left_only,4.031446540880503,4.031446540880503,0.00023088291282747283
Berrien County,2013.0,19059,GA,13019.0,,left_only,4.031446540880503,4.031446540880503,0.0002115245574731362
Bibb County,2013.0,155138,GA,13021.0,14.0,both,4.031446540880503,14.0,9.024223594477176e-05
Bleckley County,2013.0,12742,GA,13023.0,,left_only,4.031446540880503,4.031446540880503,0.0003163904050290773
Brantley County,2013.0,18253,GA,13025.0,,left_only,4.031446540880503,4.031446540880503,0.0002208648737676274
Brooks County,2013.0,15648,GA,13027.0,,left_only,4.031446540880503,4.031446540880503,0.00025763334233643297
Bryan County,2013.0,33082,GA,13029.0,,left_only,4.031446540880503,4.031446540880503,0.00012186223749714355
Bulloch County,2013.0,71830,GA,13031.0,,left_only,4.031446540880503,4.031446540880503,5.6124830027572085e-05
Burke County,2013.0,22832,GA,13033.0,,left_only,4.031446540880503,4.031446540880503,0.0001765700131780178
Butts County,2013.0,23216,GA,13035.0,,left_only,4.031446540880503,4.031446540880503,0.00017364948918334352
Calhoun County,2013.0,6598,GA,13037.0,,left_only,4.031446540880503,4.031446540880503,0.0006110103881298125
Camden County,2013.0,51478,GA,13039.0,,left_only,4.031446540880503,4.031446540880503,7.831396986830303e-05
Candler County,2013.0,10950,GA,13043.0,,left_only,4.031446540880503,4.031446540880503,0.0003681686338703656
Carroll County,2013.0,112290,GA,13045.0,16.0,both,4.031446540880503,16.0,0.00014248820019592128
Catoosa County,2013.0,65258,GA,13047.0,,left_only,4.031446540880503,4.031446540880503,6.177704711882839e-05
Charlton County,2013.0,13103,GA,13049.0,,left_only,4.031446540880503,4.031446540880503,0.0003076735511623676
Chatham County,2013.0,277790,GA,13051.0,28.0,both,4.031446540880503,28.0,0.00010079556499514022
Chattahoochee County,2013.0,12271,GA,13053.0,,left_only,4.031446540880503,4.031446540880503,0.0003285344748496865
Chattooga County,2013.0,25062,GA,13055.0,,left_only,4.031446540880503,4.031446540880503,0.00016085893148513699
Cherokee County,2013.0,224372,GA,13057.0,28.0,both,4.031446540880503,28.0,0.00012479275488920186
Clarke County,2013.0,120927,GA,13059.0,,left_only,4.031446540880503,4.031446540880503,3.333785292681124e-05
Clay County,2013.0,3017,GA,13061.0,,left_only,4.031446540880503,4.031446540880503,0.001336243467312066
Clayton County,2013.0,264133,GA,13063.0,16.0,both,4.031446540880503,16.0,6.057554338155399e-05
Clinch County,2013.0,6756,GA,13065.0,,left_only,4.031446540880503,4.031446540880503,0.0005967209207934432
Cobb County,2013.0,716265,GA,13067.0,104.0,both,4.031446540880503,104.0,0.00014519765729164484
Coffee County,2013.0,43084,GA,13069.0,,left_only,4.031446540880503,4.031446540880503,9.357177933526374e-05
Colquitt County,2013.0,46139,GA,13071.0,,left_only,4.031446540880503,4.031446540880503,8.737611436919966e-05
Columbia County,2013.0,136232,GA,13073.0,11.0,both,4.031446540880503,11.0,8.0744612132245e-05
Cook County,2013.0,17055,GA,13075.0,,left_only,4.031446540880503,4.031446540880503,0.00023637915806980374
Coweta County,2013.0,132980,GA,13077.0,,left_only,4.031446540880503,4.031446540880503,3.0316186952026643e-05
Crawford County,2013.0,12474,GA,13079.0,,left_only,4.031446540880503,4.031446540880503,0.0003231879542152079
Crisp County,2013.0,23304,GA,13081.0,,left_only,4.031446540880503,4.031446540880503,0.0001729937581908901
Dade County,2013.0,16466,GA,13083.0,,left_only,4.031446540880503,4.031446540880503,0.00024483460104946577
Dawson County,2013.0,22730,GA,13085.0,,left_only,4.031446540880503,4.031446540880503,0.00017736236431502433
Decatur County,2013.0,27401,GA,13087.0,,left_only,4.031446540880503,4.031446540880503,0.00014712771580893043
DeKalb County,2013.0,718026,GA,13089.0,34.0,both,4.031446540880503,34.0,4.735204574764702e-05
Dodge County,2013.0,21424,GA,13091.0,,left_only,4.031446540880503,4.031446540880503,0.00018817431576178599
Dooly County,2013.0,14373,GA,13093.0,,left_only,4.031446540880503,4.031446540880503,0.00028048747936272893
Dougherty County,2013.0,93441,GA,13095.0,,left_only,4.031446540880503,4.031446540880503,4.314430004902027e-05
Douglas County,2013.0,136081,GA,13097.0,10.0,both,4.031446540880503,10.0,7.348564457933143e-05
Early County,2013.0,10543,GA,13099.0,,left_only,4.031446540880503,4.031446540880503,0.000382381346948734
Echols County,2013.0,3992,GA,13101.0,,left_only,4.031446540880503,4.031446540880503,0.001009881398016158
Effingham County,2013.0,54456,GA,13103.0,,left_only,4.031446540880503,4.031446540880503,7.40312645232941e-05
Elbert County,2013.0,19492,GA,13105.0,,left_only,4.031446540880503,4.031446540880503,0.0002068256998194389
Emanuel County,2013.0,22626,GA,13107.0,,left_only,4.031446540880503,4.031446540880503,0.00017817760721649886
Evans County,2013.0,10792,GA,13109.0,,left_only,4.031446540880503,4.031446540880503,0.0003735587973388161
Fannin County,2013.0,23835,GA,13111.0,10.0,both,4.031446540880503,10.0,0.0004195510803440319
Fayette County,2013.0,108103,GA,13113.0,,left_only,4.031446540880503,4.031446540880503,3.729264258050658e-05
Floyd County,2013.0,95901,GA,13115.0,16.0,both,4.031446540880503,16.0,0.00016683871909573415
Forsyth County,2013.0,193875,GA,13117.0,18.0,both,4.031446540880503,18.0,9.284332688588008e-05
Franklin County,2013.0,22056,GA,13119.0,,left_only,4.031446540880503,4.031446540880503,0.000182782305988416
Fulton County,2013.0,981844,GA,13121.0,118.0,both,4.031446540880503,118.0,0.00012018202484305042
Gilmer County,2013.0,28721,GA,13123.0,,left_only,4.031446540880503,4.031446540880503,0.00014036581389507687
Glascock County,2013.0,3060,GA,13125.0,,left_only,4.031446540880503,4.031446540880503,0.0013174661898302297
Glynn County,2013.0,81533,GA,13127.0,17.0,both,4.031446540880503,17.0,0.00020850453190732586
Gordon County,2013.0,55767,GA,13129.0,,left_only,4.031446540880503,4.031446540880503,7.22908985758693e-05
Grady County,2013.0,25120,GA,13131.0,,left_only,4.031446540880503,4.031446540880503,0.00016048752153186715
Greene County,2013.0,16241,GA,13133.0,,left_only,4.031446540880503,4.031446540880503,0.00024822649719109064
Gwinnett County,2013.0,853496,GA,13135.0,50.0,both,4.031446540880503,50.0,5.858258269517373e-05
Habersham County,2013.0,43146,GA,13137.0,,left_only,4.031446540880503,4.031446540880503,9.343731842767586e-05
Hall County,2013.0,186459,GA,13139.0,20.0,both,4.031446540880503,20.0,0.00010726218632514386
Hancock County,2013.0,8952,GA,13141.0,,left_only,4.031446540880503,4.031446540880503,0.0004503403195800383
Haralson County,2013.0,28357,GA,13143.0,,left_only,4.031446540880503,4.031446540880503,0.0001421675967443842
Harris County,2013.0,32532,GA,13145.0,,left_only,4.031446540880503,4.031446540880503,0.00012392249295710387
Hart County,2013.0,25458,GA,13147.0,,left_only,4.031446540880503,4.031446540880503,0.00015835676568781926
Heard County,2013.0,11564,GA,13149.0,,left_only,4.031446540880503,4.031446540880503,0.0003486204203459446
Henry County,2013.0,210089,GA,13151.0,21.0,both,4.031446540880503,21.0,9.995763700146128e-05
Houston County,2013.0,147352,GA,13153.0,,left_only,4.031446540880503,4.031446540880503,2.7359292991479606e-05
Irwin County,2013.0,9345,GA,13155.0,,left_only,4.031446540880503,4.031446540880503,0.0004314014489973786
Jackson County,2013.0,61286,GA,13157.0,12.0,both,4.031446540880503,12.0,0.00019580328296837777
Jasper County,2013.0,13594,GA,13159.0,,left_only,4.031446540880503,4.031446540880503,0.00029656072832724017
Jeff Davis County,2013.0,15041,GA,13161.0,,left_only,4.031446540880503,4.031446540880503,0.0002680304860634601
Jefferson County,2013.0,16245,GA,13163.0,,left_only,4.031446540880503,4.031446540880503,0.0002481653764777164
Jenkins County,2013.0,9196,GA,13165.0,,left_only,4.031446540880503,4.031446540880503,0.00043839131588522217
Johnson County,2013.0,9909,GA,13167.0,,left_only,4.031446540880503,4.031446540880503,0.00040684696143712814
Jones County,2013.0,28563,GA,13169.0,,left_only,4.031446540880503,4.031446540880503,0.00014114226589925788
Lamar County,2013.0,17926,GA,13171.0,,left_only,4.031446540880503,4.031446540880503,0.0002248938157358308
Lanier County,2013.0,10405,GA,13173.0,,left_only,4.031446540880503,4.031446540880503,0.000387452815077415
Laurens County,2013.0,47727,GA,13175.0,,left_only,4.031446540880503,4.031446540880503,8.446888639303755e-05
Lee County,2013.0,29055,GA,13177.0,,left_only,4.031446540880503,4.031446540880503,0.0001387522471478404
Liberty County,2013.0,62438,GA,13179.0,,left_only,4.031446540880503,4.031446540880503,6.456719531183739e-05
Lincoln County,2013.0,7734,GA,13181.0,,left_only,4.031446540880503,4.031446540880503,0.0005212628059064525
Long County,2013.0,16510,GA,13183.0,,left_only,4.031446540880503,4.031446540880503,0.00024418210423261675
Lowndes County,2013.0,112985,GA,13185.0,,left_only,4.031446540880503,4.031446540880503,3.5681254510603205e-05
Lumpkin County,2013.0,30872,GA,13187.0,,left_only,4.031446540880503,4.031446540880503,0.00013058585582017694
McDuffie County,2013.0,21506,GA,13189.0,,left_only,4.031446540880503,4.031446540880503,0.0001874568279029342
McIntosh County,2013.0,14030,GA,13191.0,,left_only,4.031446540880503,4.031446540880503,0.00028734472850181777
Macon County,2013.0,13973,GA,13193.0,,left_only,4.031446540880503,4.031446540880503,0.0002885168926415589
Madison County,2013.0,28213,GA,13195.0,,left_only,4.031446540880503,4.031446540880503,0.00014289322443130837
Marion County,2013.0,8581,GA,13197.0,,left_only,4.031446540880503,4.031446540880503,0.0004698108077007928
Meriwether County,2013.0,21214,GA,13199.0,,left_only,4.031446540880503,4.031446540880503,0.00019003707650044795
Miller County,2013.0,5900,GA,13201.0,,left_only,4.031446540880503,4.031446540880503,0.0006832960238780513
Mitchell County,2013.0,22990,GA,13205.0,,left_only,4.031446540880503,4.031446540880503,0.00017535652635408886
Monroe County,2013.0,26585,GA,13207.0,,left_only,4.031446540880503,4.031446540880503,0.00015164365397331213
Montgomery County,2013.0,8954,GA,13209.0,,left_only,4.031446540880503,4.031446540880503,0.000450239729828066
Morgan County,2013.0,17681,GA,13211.0,,left_only,4.031446540880503,4.031446540880503,0.0002280100978949439
Murray County,2013.0,39173,GA,13213.0,10.0,both,4.031446540880503,10.0,0.000255277869961453
Muscogee County,2013.0,203370,GA,13215.0,11.0,both,4.031446540880503,11.0,5.408860697251315e-05
Newton County,2013.0,102060,GA,13217.0,10.0,both,4.031446540880503,10.0,9.798157946306095e-05
Oconee County,2013.0,34084,GA,13219.0,,left_only,4.031446540880503,4.031446540880503,0.00011827973655910407
Oglethorpe County,2013.0,14415,GA,13221.0,,left_only,4.031446540880503,4.031446540880503,0.0002796702421699967
Paulding County,2013.0,146775,GA,13223.0,13.0,both,4.031446540880503,13.0,8.857094191790155e-05
Peach County,2013.0,27411,GA,13225.0,,left_only,4.031446540880503,4.031446540880503,0.00014707404111052142
Pickens County,2013.0,29389,GA,13227.0,,left_only,4.031446540880503,4.031446540880503,0.00013717535611557056
Pierce County,2013.0,19015,GA,13229.0,,left_only,4.031446540880503,4.031446540880503,0.00021201401740102567
Pike County,2013.0,17784,GA,13231.0,,left_only,4.031446540880503,4.031446540880503,0.0002266895265902217
Polk County,2013.0,40972,GA,13233.0,,left_only,4.031446540880503,4.031446540880503,9.83951611071098e-05
Pulaski County,2013.0,11578,GA,13235.0,,left_only,4.031446540880503,4.031446540880503,0.0003481988720746677
Putnam County,2013.0,21280,GA,13237.0,,left_only,4.031446540880503,4.031446540880503,0.00018944767579325673
Quitman County,2013.0,2368,GA,13239.0,,left_only,4.031446540880503,4.031446540880503,0.0017024689784123745
Rabun County,2013.0,16184,GA,13241.0,,left_only,4.031446540880503,4.031446540880503,0.0002491007501779846
Randolph County,2013.0,7202,GA,13243.0,,left_only,4.031446540880503,4.031446540880503,0.000559767639666829
Richmond County,2013.0,201457,GA,13245.0,15.0,both,4.031446540880503,15.0,7.44575765547983e-05
Rockdale County,2013.0,86522,GA,13247.0,10.0,both,4.031446540880503,10.0,0.00011557754097223827
Schley County,2013.0,5095,GA,13249.0,,left_only,4.031446540880503,4.031446540880503,0.0007912554545398435
Screven County,2013.0,14145,GA,13251.0,,left_only,4.031446540880503,4.031446540880503,0.00028500859249773794
Seminole County,2013.0,8844,GA,13253.0,,left_only,4.031446540880503,4.031446540880503,0.00045583972646771854
Spalding County,2013.0,63521,GA,13255.0,,left_only,4.031446540880503,4.031446540880503,6.346635822610638e-05
Stephens County,2013.0,25571,GA,13257.0,,left_only,4.031446540880503,4.031446540880503,0.00015765697629660565
Stewart County,2013.0,5555,GA,13259.0,,left_only,4.031446540880503,4.031446540880503,0.0007257329506535559
Sumter County,2013.0,31265,GA,13261.0,,left_only,4.031446540880503,4.031446540880503,0.000128944395998097
Talbot County,2013.0,6556,GA,13263.0,,left_only,4.031446540880503,4.031446540880503,0.0006149247316779291
Taliaferro County,2013.0,1687,GA,13265.0,,left_only,4.031446540880503,4.031446540880503,0.0023897134207946074
Tattnall County,2013.0,25632,GA,13267.0,,left_only,4.031446540880503,4.031446540880503,0.00015728177828029427
Taylor County,2013.0,8456,GA,13269.0,,left_only,4.031446540880503,4.031446540880503,0.0004767557404068712
Telfair County,2013.0,16624,GA,13271.0,,left_only,4.031446540880503,4.031446540880503,0.00024250761193939503
Terrell County,2013.0,9167,GA,13273.0,,left_only,4.031446540880503,4.031446540880503,0.00043977817616237623
Thomas County,2013.0,44783,GA,13275.0,,left_only,4.031446540880503,4.031446540880503,9.002180606213301e-05
Tift County,2013.0,40180,GA,13277.0,,left_only,4.031446540880503,4.031446540880503,0.00010033465756297917
Toombs County,2013.0,27184,GA,13279.0,,left_only,4.031446540880503,4.031446540880503,0.00014830218293409737
Towns County,2013.0,10784,GA,13281.0,,left_only,4.031446540880503,4.031446540880503,0.0003738359181083552
Treutlen County,2013.0,6686,GA,13283.0,,left_only,4.031446540880503,4.031446540880503,0.0006029683728508081
Troup County,2013.0,68859,GA,13285.0,,left_only,4.031446540880503,4.031446540880503,5.854639975719228e-05
Turner County,2013.0,8208,GA,13287.0,,left_only,4.031446540880503,4.031446540880503,0.0004911606409454804
Twiggs County,2013.0,8522,GA,13289.0,,left_only,4.031446540880503,4.031446540880503,0.00047306342887590974
Union County,2013.0,21440,GA,13291.0,,left_only,4.031446540880503,4.031446540880503,0.00018803388716793392
Upson County,2013.0,26425,GA,13293.0,,left_only,4.031446540880503,4.031446540880503,0.0001525618369301988
Walker County,2013.0,68643,GA,13295.0,,left_only,4.031446540880503,4.031446540880503,5.8730628627544e-05
Walton County,2013.0,86068,GA,13297.0,15.0,both,4.031446540880503,15.0,0.00017428080122693684
